price,product_name,rating,no_of_rating_givers,no_of_review_givers,image_link,product_page_link
54490,"HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm09b322c037285?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9C66OVH5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGFRHGDB9G3Z9C.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
38999,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",4.3,3955,475,https://rukminim1.flixcart.com/image/416/416/kk2wl8w0/computer/z/u/5/hp-original-imafzgdgcbtxvjka.jpeg?q=70,https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2PLTTEQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMFZHFWBE7APPH2.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
119900,"APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A  (13.6 Inch, Midnight, 1.24 Kg)",4.4,7,1,https://rukminim1.flixcart.com/image/416/416/l4hcx3k0/computer/y/j/z/macbook-air-thin-and-light-laptop-apple-original-imagfdeqter4sj2j.jpeg?q=70,https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm48f8f11263927?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG859PGKWX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGFB2GMCRXZG85.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
36990,"Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 inch, Platinum Grey, 1.7 Kg, With MS Office)",4.3,398,41,https://rukminim1.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,https://www.flipkart.com/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmab4180a00a50b?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMUR7XP3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
47490,"HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",4.3,350,41,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2144au-thin-light-laptop/p/itm1eb242c8ec463?pid=COMGBH9JDPVGD8BH&lid=LSTCOMGBH9JDPVGD8BHIZPQIL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGBH9JDPVGD8BH.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
33990,"ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ362WS | X515JA-EJ392WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",4.3,2601,300,https://rukminim1.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2022-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej362ws-x515ja-ej392ws-thin-light-laptop/p/itmd7cb34d230872?pid=COMG87FFPEDAAGXW&lid=LSTCOMG87FFPEDAAGXWHLSICD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG87FFPEDAAGXW.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
32700,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",4.3,3440,452,https://rukminim1.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,https://www.flipkart.com/asus-ryzen-3-dual-core-3250u-3rd-gen-8-gb-256-gb-ssd-windows-10-home-m515da-bq322ts-thin-light-laptop/p/itm00d893dc25af4?pid=COMG6HNASNQG6XC7&lid=LSTCOMG6HNASNQG6XC71HHMV5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG6HNASNQG6XC7.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
51890,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)",4.2,111,7,https://rukminim1.flixcart.com/image/416/416/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq4022tu-thin-light-laptop/p/itm884a0e7eddc83?pid=COMGBH9JY38MYJAZ&lid=LSTCOMGBH9JY38MYJAZU1WJIK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGBH9JY38MYJAZ.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
31990,"acer Extensa Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) EX 215-54 Thin and Light Laptop  (15.6 Inch, Charcoal Black, 1.7 Kg)",4.5,23,5,https://rukminim1.flixcart.com/image/416/416/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70,https://www.flipkart.com/acer-extensa-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-ex-215-54-thin-light-laptop/p/itm250fbb84e17e7?pid=COMGGYEBHVBR8EVN&lid=LSTCOMGGYEBHVBR8EVNRJAVBG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGGYEBHVBR8EVN.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
47990,"HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",4.4,99,8,https://rukminim1.flixcart.com/image/416/416/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70,https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
42600,"DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop  (15.6 inch, Titan Gray, 1.8 kg, With MS Office)",4.2,681,87,https://rukminim1.flixcart.com/image/416/416/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70,https://www.flipkart.com/dell-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-vostro-3510-thin-light-laptop/p/itm9ba5f470413d2?pid=COMGBP5FXHE2MXAZ&lid=LSTCOMGBP5FXHE2MXAZ3QISAH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGBP5FXHE2MXAZ.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
70490,"Lenovo Ideapad Gaming 3 Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",5.0,11,0,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-laptop/p/itm862099f931fb1?pid=COMGEMAYVEKWBVZB&lid=LSTCOMGEMAYVEKWBVZBCAMZTA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGEMAYVEKWBVZB.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
43990,"ASUS VivoBook 15 (2022) Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ562WS | X515JA-EJ592WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",4.3,1872,170,https://rukminim1.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2022-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej562ws-x515ja-ej592ws-thin-light-laptop/p/itm2e65b7fbcb497?pid=COMG87FF2SD7ZHK6&lid=LSTCOMG87FF2SD7ZHK6CCCXCI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG87FF2SD7ZHK6.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
42999,"DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma07f53e68b4af?pid=COMGF478WJG7FDQQ&lid=LSTCOMGF478WJG7FDQQENSZRA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGF478WJG7FDQQ.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
39900,"ASUS Vivobook 14 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB372WS Thin and Light Laptop  (14.1 inch, Transparent Silver, 1.6 kg, With MS Office)",4.1,144,16,https://rukminim1.flixcart.com/image/416/416/kwl0akw0/computer/b/c/g/x415ea-eb372ws-thin-and-light-laptop-asus-original-imag98ctqynmmfzw.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb372ws-thin-light-laptop/p/itm69810eb29c4a2?pid=COMG98CT7CFSVZT4&lid=LSTCOMG98CT7CFSVZT4BCW6TO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG98CT7CFSVZT4.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
60990,"HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)",4.5,26,6,https://rukminim1.flixcart.com/image/416/416/l2ghgnk0/computer/t/g/j/14-ec1008au-thin-and-light-laptop-hp-original-imagdsx9uqnpahja.jpeg?q=70,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-14-ec1019au-thin-light-laptop/p/itma87dcdbbd87a3?pid=COMGDSFCWQY5EFZB&lid=LSTCOMGDSFCWQY5EFZBI2IRJS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGDSFCWQY5EFZB.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
124990,"ASUS Zenbook Flip 14 OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UP5401ZA-KN701WS 2 in 1 Laptop  (14 inch, Pine Grey, 1.40 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/f/z/r/-original-imaggskgx4ze73fn.jpeg?q=70,https://www.flipkart.com/asus-zenbook-flip-14-oled-2022-touch-panel-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-up5401za-kn701ws-2-1-laptop/p/itm66214f2997f04?pid=COMGGBGRQGQF5F3D&lid=LSTCOMGGBGRQGQF5F3DSDWJSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGGBGRQGQF5F3D.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
32990,"Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop  (15.6 inch, Cloud Grey, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l4x2rgw0/computer/6/7/o/ideapad-1-15ada7-laptop-lenovo-original-imagfpc3cmz4hrfv.jpeg?q=70,https://www.flipkart.com/lenovo-ryzen-3-dual-core-3rd-gen-8-gb-512-gb-ssd-windows-11-home-ideapad-1-15ada7-laptop/p/itma497ba2046be7?pid=COMGFPC3T4F5EGZM&lid=LSTCOMGFPC3T4F5EGZMD8Q7QG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGFPC3T4F5EGZM.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
29990,"ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X415JA-BV301WS Laptop  (14 inch, Slate Grey, 1.6 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l5bd5zk0/computer/h/f/9/x415ja-notebook-asus-original-imaggyke4ahggq7r.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-x415ja-bv301ws-laptop/p/itmefe89905389cf?pid=COMGHQS9HG9Q5RN3&lid=LSTCOMGHQS9HG9Q5RN3FJRQPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMGHQS9HG9Q5RN3.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
54880,"DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 kg, With MS Office)",4.3,239,23,https://rukminim1.flixcart.com/image/416/416/l4d2ljk0/computer/b/d/u/-original-imagf9x3fk9nbzmg.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-5410-2-1-laptop/p/itmd6965481fc0fc?pid=COMG9NYD9VSYJ8AR&lid=LSTCOMG9NYD9VSYJ8AR8MADZT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=612e022e-4fb1-4947-9adc-df29a216070f.COMG9NYD9VSYJ8AR.SEARCH&ppt=None&ppn=None&ssid=v7laqqhmcw0000001662724772610&qH=312f91285e048e09
38990,"ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light Laptop  (14.1 inch, Transparent Silver, 1.6 kg, With MS Office)",4.3,7,1,https://rukminim1.flixcart.com/image/416/416/ky90scw0/computer/q/4/8/vivobook-14-thin-and-light-laptop-asus-original-imagajf5gqrgsgzp.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZ80YYFR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
45490,"DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 kg, With MS Office)",4.1,17,2,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70,https://www.flipkart.com/dell-inspiron-ryzen-5-dual-core-3450u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm9130b557c4381?pid=COMGC3HZXGYTWJX9&lid=LSTCOMGC3HZXGYTWJX97ZUJKH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGC3HZXGYTWJX9.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
39990,"ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",4.2,352,54,https://rukminim1.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2022-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej332ws-thin-light-laptop/p/itm8f93c38e258e0?pid=COMGB6DZQZWUV4P5&lid=LSTCOMGB6DZQZWUV4P5DS2A3H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGB6DZQZWUV4P5.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
42090,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and Light Laptop  (15.6 inch, Black, 1.8 kg, With MS Office)",4.2,681,87,https://rukminim1.flixcart.com/image/416/416/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3510-x9k0t-thin-light-laptop/p/itmdb0953094ba84?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
55990,"ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thin and Light Laptop  (14 inch, Dreamy White, 1.40 kg, With MS Office)",4.3,369,43,https://rukminim1.flixcart.com/image/416/416/kh9gbrk0/computer/a/s/k/asus-na-thin-and-light-laptop-original-imafxbj7gyrpudka.jpeg?q=70,https://www.flipkart.com/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb533ws-thin-light-laptop/p/itm8290548fba964?pid=COMG87FFMMY7KSHH&lid=LSTCOMG87FFMMY7KSHHR7M3PU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMG87FFMMY7KSHH.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
60990,"ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FA706IHRB-HX041W Gaming Laptop  (17.3 Inch, Graphite Black, 2.60 Kg)",4.4,128,25,https://rukminim1.flixcart.com/image/416/416/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a17-90whr-battery-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fa706ihrb-hx041w-laptop/p/itm210385fd14c7a?pid=COMGFYQZZFRKBNWV&lid=LSTCOMGFYQZZFRKBNWVYP70VR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGFYQZZFRKBNWV.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
79990,"ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA706IC-HX003T Gaming Laptop  (17.3 inch, Graphite Black, 2.60 kg)",4.4,360,55,https://rukminim1.flixcart.com/image/416/416/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa706ic-hx003t-laptop/p/itmccc79bbd17e07?pid=COMG8N5PFPCX9Z3J&lid=LSTCOMG8N5PFPCX9Z3JGKCEFC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMG8N5PFPCX9Z3J.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
52990,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",4.4,12712,1373,https://rukminim1.flixcart.com/image/416/416/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70,https://www.flipkart.com/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMG2KBG2K4GFFF7.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
57990,"HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 kg, With MS Office)",4.3,80,12,https://rukminim1.flixcart.com/image/416/416/l4fxh8w0/computer/t/x/a/-original-imagfc54uwzmywgr.jpeg?q=70,https://www.flipkart.com/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5010tu-thin-light-laptop/p/itm785e2f56cb9e1?pid=COMGEG3ZCAGPJDYG&lid=LSTCOMGEG3ZCAGPJDYGHIGMU9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=da068a82-3dfa-4556-9033-006573640a0d.COMGEG3ZCAGPJDYG.SEARCH&ppt=None&ppn=None&ssid=e3s08tayao0000001662724851110&qH=312f91285e048e09
